% MSC Adams results for 4 bars inverse dynamics experiment.
% See README.md
% timestamp       torque            actual angle
   7.2700000e+00   1.5019430e+01   9.5708670e+01
   7.2750000e+00   1.5719080e+01   9.6339830e+01
   7.2800000e+00   1.6421750e+01   9.6968220e+01
   7.2850000e+00   1.7126980e+01   9.7593800e+01
   7.2900000e+00   1.7834270e+01   9.8216490e+01
   7.2950000e+00   1.8543160e+01   9.8836240e+01
   7.3000000e+00   1.9253180e+01   9.9452980e+01
   7.3050000e+00   1.9963860e+01   1.0006660e+02
   7.3100000e+00   2.0674740e+01   1.0067720e+02
   7.3150000e+00   2.1385360e+01   1.0128450e+02
   7.3200000e+00   2.2095280e+01   1.0188860e+02
   7.3250000e+00   2.2804040e+01   1.0248940e+02
   7.3300000e+00   2.3511220e+01   1.0308680e+02
   7.3350000e+00   2.4216390e+01   1.0368080e+02
   7.3400000e+00   2.4919120e+01   1.0427130e+02
   7.3450000e+00   2.5619010e+01   1.0485820e+02
   7.3500000e+00   2.6315650e+01   1.0544150e+02
   7.3550000e+00   2.7008650e+01   1.0602110e+02
   7.3600000e+00   2.7697640e+01   1.0659710e+02
   7.3650000e+00   2.8382230e+01   1.0716920e+02
   7.3700000e+00   2.9062060e+01   1.0773750e+02
   7.3750000e+00   2.9736800e+01   1.0830190e+02
   7.3800000e+00   3.0406090e+01   1.0886230e+02
   7.3850000e+00   3.1069610e+01   1.0941880e+02
   7.3900000e+00   3.1727050e+01   1.0997110e+02
   7.3950000e+00   3.2378090e+01   1.1051940e+02
   7.4000000e+00   3.3022460e+01   1.1106350e+02
   7.4050000e+00   3.3659870e+01   1.1160330e+02
   7.4100000e+00   3.4290050e+01   1.1213880e+02
   7.4150000e+00   3.4912750e+01   1.1267010e+02
   7.4200000e+00   3.5527740e+01   1.1319690e+02
   7.4250000e+00   3.6134770e+01   1.1371930e+02
   7.4300000e+00   3.6733640e+01   1.1423710e+02
   7.4350000e+00   3.7324140e+01   1.1475050e+02
   7.4400000e+00   3.7906080e+01   1.1525920e+02
   7.4450000e+00   3.8479280e+01   1.1576330e+02
   7.4500000e+00   3.9043590e+01   1.1626270e+02
   7.4550000e+00   3.9598840e+01   1.1675730e+02
   7.4600000e+00   4.0144890e+01   1.1724710e+02
   7.4650000e+00   4.0681630e+01   1.1773210e+02
   7.4700000e+00   4.1208930e+01   1.1821220e+02
   7.4750000e+00   4.1726700e+01   1.1868740e+02
   7.4800000e+00   4.2234840e+01   1.1915750e+02
   7.4850000e+00   4.2733270e+01   1.1962260e+02
   7.4900000e+00   4.3221920e+01   1.2008260e+02
   7.4950000e+00   4.3700750e+01   1.2053750e+02
   7.5000000e+00   4.4169700e+01   1.2098720e+02
   7.5050000e+00   4.4628750e+01   1.2143170e+02
   7.5100000e+00   4.5077860e+01   1.2187090e+02
   7.5150000e+00   4.5517040e+01   1.2230480e+02
   7.5200000e+00   4.5946270e+01   1.2273340e+02
   7.5250000e+00   4.6365570e+01   1.2315650e+02
   7.5300000e+00   4.6774960e+01   1.2357430e+02
   7.5350000e+00   4.7174460e+01   1.2398650e+02
   7.5400000e+00   4.7564100e+01   1.2439320e+02
   7.5450000e+00   4.7943940e+01   1.2479430e+02
   7.5500000e+00   4.8314040e+01   1.2518990e+02
   7.5550000e+00   4.8674440e+01   1.2557980e+02
   7.5600000e+00   4.9025220e+01   1.2596400e+02
   7.5650000e+00   4.9366470e+01   1.2634250e+02
   7.5700000e+00   4.9698250e+01   1.2671520e+02
   7.5750000e+00   5.0020680e+01   1.2708220e+02
   7.5800000e+00   5.0333830e+01   1.2744330e+02
   7.5850000e+00   5.0637830e+01   1.2779850e+02
   7.5900000e+00   5.0932770e+01   1.2814780e+02
   7.5950000e+00   5.1218770e+01   1.2849120e+02
   7.6000000e+00   5.1495960e+01   1.2882870e+02
   7.6050000e+00   5.1764460e+01   1.2916010e+02
   7.6100000e+00   5.2024390e+01   1.2948550e+02
   7.6150000e+00   5.2275890e+01   1.2980480e+02
   7.6200000e+00   5.2519090e+01   1.3011790e+02
   7.6250000e+00   5.2754140e+01   1.3042500e+02
   7.6300000e+00   5.2981180e+01   1.3072590e+02
   7.6350000e+00   5.3200340e+01   1.3102060e+02
   7.6400000e+00   5.3411790e+01   1.3130910e+02
   7.6450000e+00   5.3615660e+01   1.3159130e+02
   7.6500000e+00   5.3812110e+01   1.3186720e+02
   7.6550000e+00   5.4001280e+01   1.3213680e+02
   7.6600000e+00   5.4183340e+01   1.3240010e+02
   7.6650000e+00   5.4358420e+01   1.3265700e+02
   7.6700000e+00   5.4526690e+01   1.3290750e+02
   7.6750000e+00   5.4688290e+01   1.3315170e+02
   7.6800000e+00   5.4843380e+01   1.3338930e+02
   7.6850000e+00   5.4992110e+01   1.3362050e+02
   7.6900000e+00   5.5134630e+01   1.3384530e+02
   7.6950000e+00   5.5271080e+01   1.3406350e+02
   7.7000000e+00   5.5401610e+01   1.3427520e+02
   7.7050000e+00   5.5526370e+01   1.3448030e+02
   7.7100000e+00   5.5645490e+01   1.3467880e+02
   7.7150000e+00   5.5759130e+01   1.3487080e+02
   7.7200000e+00   5.5867410e+01   1.3505620e+02
   7.7250000e+00   5.5970480e+01   1.3523490e+02
   7.7300000e+00   5.6068450e+01   1.3540700e+02
   7.7350000e+00   5.6161470e+01   1.3557240e+02
   7.7400000e+00   5.6249650e+01   1.3573110e+02
   7.7450000e+00   5.6333120e+01   1.3588310e+02
   7.7500000e+00   5.6411990e+01   1.3602840e+02
   7.7550000e+00   5.6486370e+01   1.3616700e+02
   7.7600000e+00   5.6556380e+01   1.3629890e+02
   7.7650000e+00   5.6622120e+01   1.3642400e+02
   7.7700000e+00   5.6683690e+01   1.3654230e+02
   7.7750000e+00   5.6741180e+01   1.3665390e+02
   7.7800000e+00   5.6794690e+01   1.3675860e+02
   7.7850000e+00   5.6844300e+01   1.3685660e+02
   7.7900000e+00   5.6890080e+01   1.3694770e+02
   7.7950000e+00   5.6932120e+01   1.3703210e+02
   7.8000000e+00   5.6970490e+01   1.3710960e+02
   7.8050000e+00   5.7005240e+01   1.3718020e+02
   7.8100000e+00   5.7036450e+01   1.3724400e+02
   7.8150000e+00   5.7064150e+01   1.3730100e+02
   7.8200000e+00   5.7088410e+01   1.3735110e+02
   7.8250000e+00   5.7109260e+01   1.3739440e+02
   7.8300000e+00   5.7126740e+01   1.3743080e+02
   7.8350000e+00   5.7140870e+01   1.3746030e+02
   7.8400000e+00   5.7151700e+01   1.3748300e+02
   7.8450000e+00   5.7159220e+01   1.3749880e+02
   7.8500000e+00   5.7163470e+01   1.3750770e+02
   7.8550000e+00   5.7164440e+01   1.3750970e+02
   7.8600000e+00   5.7162130e+01   1.3750490e+02
   7.8650000e+00   5.7156550e+01   1.3749320e+02
   7.8700000e+00   5.7147690e+01   1.3747460e+02
   7.8750000e+00   5.7135520e+01   1.3744910e+02
   7.8800000e+00   5.7120020e+01   1.3741680e+02
   7.8850000e+00   5.7101170e+01   1.3737760e+02
   7.8900000e+00   5.7078940e+01   1.3733160e+02
   7.8950000e+00   5.7053290e+01   1.3727860e+02
   7.9000000e+00   5.7024160e+01   1.3721890e+02
   7.9050000e+00   5.6991520e+01   1.3715230e+02
   7.9100000e+00   5.6955300e+01   1.3707880e+02
   7.9150000e+00   5.6915440e+01   1.3699850e+02
   7.9200000e+00   5.6871890e+01   1.3691140e+02
   7.9250000e+00   5.6824550e+01   1.3681750e+02
   7.9300000e+00   5.6773370e+01   1.3671680e+02
   7.9350000e+00   5.6718250e+01   1.3660920e+02
   7.9400000e+00   5.6659110e+01   1.3649490e+02
   7.9450000e+00   5.6595850e+01   1.3637380e+02
   7.9500000e+00   5.6528380e+01   1.3624600e+02
   7.9550000e+00   5.6456600e+01   1.3611140e+02
   7.9600000e+00   5.6380410e+01   1.3597010e+02
   7.9650000e+00   5.6299680e+01   1.3582200e+02
   7.9700000e+00   5.6214300e+01   1.3566720e+02
   7.9750000e+00   5.6124170e+01   1.3550580e+02
   7.9800000e+00   5.6029150e+01   1.3533770e+02
   7.9850000e+00   5.5929110e+01   1.3516290e+02
   7.9900000e+00   5.5823940e+01   1.3498150e+02
   7.9950000e+00   5.5713490e+01   1.3479340e+02
   8.0000000e+00   5.5597640e+01   1.3459880e+02
   8.0050000e+00   5.5476230e+01   1.3439750e+02
   8.0100000e+00   5.5349140e+01   1.3418970e+02
   8.0150000e+00   5.5216220e+01   1.3397540e+02
   8.0200000e+00   5.5077310e+01   1.3375450e+02
   8.0250000e+00   5.4932290e+01   1.3352710e+02
   8.0300000e+00   5.4780980e+01   1.3329330e+02
   8.0350000e+00   5.4623260e+01   1.3305300e+02
   8.0400000e+00   5.4458960e+01   1.3280630e+02
   8.0450000e+00   5.4287930e+01   1.3255310e+02
   8.0500000e+00   5.4110030e+01   1.3229360e+02
   8.0550000e+00   5.3925090e+01   1.3202780e+02
   8.0600000e+00   5.3732970e+01   1.3175560e+02
   8.0650000e+00   5.3533520e+01   1.3147710e+02
   8.0700000e+00   5.3326580e+01   1.3119230e+02
   8.0750000e+00   5.3112010e+01   1.3090130e+02
   8.0800000e+00   5.2889650e+01   1.3060410e+02
   8.0850000e+00   5.2659370e+01   1.3030070e+02
   8.0900000e+00   5.2421020e+01   1.2999110e+02
   8.0950000e+00   5.2174450e+01   1.2967540e+02
   8.1000000e+00   5.1919530e+01   1.2935360e+02
   8.1050000e+00   5.1656130e+01   1.2902580e+02
   8.1100000e+00   5.1384110e+01   1.2869190e+02
   8.1150000e+00   5.1103340e+01   1.2835210e+02
   8.1200000e+00   5.0813710e+01   1.2800630e+02
   8.1250000e+00   5.0515100e+01   1.2765450e+02
   8.1300000e+00   5.0207380e+01   1.2729690e+02
   8.1350000e+00   4.9890460e+01   1.2693340e+02
   8.1400000e+00   4.9564240e+01   1.2656410e+02
   8.1450000e+00   4.9228610e+01   1.2618900e+02
   8.1500000e+00   4.8883490e+01   1.2580820e+02
   8.1550000e+00   4.8528790e+01   1.2542160e+02
   8.1600000e+00   4.8164450e+01   1.2502940e+02
   8.1650000e+00   4.7790400e+01   1.2463160e+02
   8.1700000e+00   4.7406570e+01   1.2422820e+02
   8.1750000e+00   4.7012910e+01   1.2381920e+02
   8.1800000e+00   4.6609390e+01   1.2340480e+02
   8.1850000e+00   4.6195970e+01   1.2298480e+02
   8.1900000e+00   4.5772630e+01   1.2255950e+02
   8.1950000e+00   4.5339340e+01   1.2212870e+02
   8.2000000e+00   4.4896120e+01   1.2169270e+02
   8.2050000e+00   4.4442950e+01   1.2125130e+02
   8.2100000e+00   4.3979870e+01   1.2080470e+02
   8.2150000e+00   4.3506890e+01   1.2035280e+02
   8.2200000e+00   4.3024050e+01   1.1989590e+02
   8.2250000e+00   4.2531410e+01   1.1943380e+02
   8.2300000e+00   4.2029020e+01   1.1896660e+02
   8.2350000e+00   4.1516950e+01   1.1849440e+02
   8.2400000e+00   4.0995290e+01   1.1801730e+02
   8.2450000e+00   4.0464130e+01   1.1753520e+02
   8.2500000e+00   3.9923580e+01   1.1704820e+02
   8.2550000e+00   3.9373760e+01   1.1655640e+02
   8.2600000e+00   3.8814800e+01   1.1605980e+02
   8.2650000e+00   3.8246860e+01   1.1555850e+02
   8.2700000e+00   3.7670070e+01   1.1505250e+02
   8.2750000e+00   3.7084620e+01   1.1454190e+02
   8.2800000e+00   3.6490690e+01   1.1402670e+02
   8.2850000e+00   3.5888470e+01   1.1350700e+02
   8.2900000e+00   3.5278170e+01   1.1298280e+02
   8.2950000e+00   3.4660020e+01   1.1245420e+02
   8.3000000e+00   3.4034240e+01   1.1192120e+02
   8.3050000e+00   3.3401080e+01   1.1138390e+02
   8.3100000e+00   3.2760800e+01   1.1084230e+02
   8.3150000e+00   3.2113680e+01   1.1029660e+02
   8.3200000e+00   3.1460000e+01   1.0974660e+02
   8.3250000e+00   3.0800040e+01   1.0919260e+02
   8.3300000e+00   3.0134130e+01   1.0863450e+02
   8.3350000e+00   2.9462590e+01   1.0807250e+02
   8.3400000e+00   2.8785730e+01   1.0750650e+02
   8.3450000e+00   2.8103920e+01   1.0693660e+02
   8.3500000e+00   2.7417490e+01   1.0636290e+02
   8.3550000e+00   2.6726830e+01   1.0578550e+02
   8.3600000e+00   2.6032290e+01   1.0520430e+02
   8.3650000e+00   2.5334280e+01   1.0461950e+02
   8.3700000e+00   2.4633180e+01   1.0403110e+02
   8.3750000e+00   2.3929410e+01   1.0343920e+02
   8.3800000e+00   2.3223370e+01   1.0284390e+02
   8.3850000e+00   2.2515490e+01   1.0224510e+02
   8.3900000e+00   2.1806210e+01   1.0164290e+02
   8.3950000e+00   2.1095950e+01   1.0103750e+02
   8.4000000e+00   2.0385170e+01   1.0042890e+02
   8.4050000e+00   1.9674320e+01   9.9817040e+01
   8.4100000e+00   1.8963850e+01   9.9202120e+01
   8.4150000e+00   1.8254240e+01   9.8584150e+01
   8.4200000e+00   1.7545940e+01   9.7963190e+01
   8.4250000e+00   1.6839430e+01   9.7339320e+01
   8.4300000e+00   1.6135190e+01   9.6712590e+01
   8.4350000e+00   1.5433680e+01   9.6083060e+01
   8.4400000e+00   1.4735400e+01   9.5450800e+01
   8.4450000e+00   1.4040820e+01   9.4815870e+01
   8.4500000e+00   1.3350410e+01   9.4178330e+01
   8.4550000e+00   1.2664670e+01   9.3538250e+01
   8.4600000e+00   1.1984050e+01   9.2895690e+01
   8.4650000e+00   1.1309040e+01   9.2250720e+01
   8.4700000e+00   1.0640100e+01   9.1603400e+01
   8.4750000e+00   9.9777070e+00   9.0953790e+01
   8.4800000e+00   9.3223080e+00   9.0301970e+01
   8.4850000e+00   8.6743580e+00   8.9647990e+01
   8.4900000e+00   8.0343000e+00   8.8991920e+01
   8.4950000e+00   7.4025670e+00   8.8333820e+01
   8.5000000e+00   6.7795820e+00   8.7673770e+01
   8.5050000e+00   6.1657590e+00   8.7011830e+01
   8.5100000e+00   5.5614950e+00   8.6348060e+01
   8.5150000e+00   4.9671770e+00   8.5682530e+01
   8.5200000e+00   4.3831730e+00   8.5015310e+01
   8.5250000e+00   3.8098370e+00   8.4346470e+01
   8.5300000e+00   3.2475050e+00   8.3676060e+01
   8.5350000e+00   2.6964950e+00   8.3004160e+01
   8.5400000e+00   2.1571020e+00   8.2330840e+01
   8.5450000e+00   1.6296020e+00   8.1656160e+01
   8.5500000e+00   1.1142490e+00   8.0980190e+01
   8.5550000e+00   6.1127030e-01   8.0302990e+01
   8.5600000e+00   1.2087040e-01   7.9624650e+01
   8.5650000e+00  -3.5677330e-01   7.8945210e+01
   8.5700000e+00  -8.2151090e-01   7.8264760e+01
   8.5750000e+00  -1.2732210e+00   7.7583350e+01
   8.5800000e+00  -1.7118120e+00   7.6901060e+01
   8.5850000e+00  -2.1372220e+00   7.6217960e+01
   8.5900000e+00  -2.5494240e+00   7.5534110e+01
   8.5950000e+00  -2.9484200e+00   7.4849590e+01
   8.6000000e+00  -3.3342490e+00   7.4164450e+01
   8.6050000e+00  -3.7069820e+00   7.3478770e+01
   8.6100000e+00  -4.0667270e+00   7.2792620e+01
   8.6150000e+00  -4.4136270e+00   7.2106070e+01
   8.6200000e+00  -4.7478630e+00   7.1419180e+01
   8.6250000e+00  -5.0696520e+00   7.0732030e+01
   8.6300000e+00  -5.3792490e+00   7.0044670e+01
   8.6350000e+00  -5.6769460e+00   6.9357190e+01
   8.6400000e+00  -5.9630750e+00   6.8669650e+01
   8.6450000e+00  -6.2380050e+00   6.7982120e+01
   8.6500000e+00  -6.5021420e+00   6.7294660e+01
   8.6550000e+00  -6.7559310e+00   6.6607350e+01
   8.6600000e+00  -6.9998540e+00   6.5920260e+01
   8.6650000e+00  -7.2344320e+00   6.5233450e+01
   8.6700000e+00  -7.4602180e+00   6.4546990e+01
   8.6750000e+00  -7.6778060e+00   6.3860950e+01
   8.6800000e+00  -7.8878190e+00   6.3175400e+01
   8.6850000e+00  -8.0909170e+00   6.2490410e+01
   8.6900000e+00  -8.2877910e+00   6.1806040e+01
   8.6950000e+00  -8.4791630e+00   6.1122370e+01
   8.7000000e+00  -8.6657840e+00   6.0439470e+01
   8.7050000e+00  -8.8484300e+00   5.9757390e+01
   8.7100000e+00  -9.0279050e+00   5.9076220e+01
   8.7150000e+00  -9.2050350e+00   5.8396010e+01
   8.7200000e+00  -9.3806650e+00   5.7716840e+01
   8.7250000e+00  -9.5556600e+00   5.7038770e+01
   8.7300000e+00  -9.7309000e+00   5.6361870e+01
   8.7350000e+00  -9.9072780e+00   5.5686220e+01
   8.7400000e+00  -1.0085700e+01   5.5011860e+01
   8.7450000e+00  -1.0267060e+01   5.4338890e+01
   8.7500000e+00  -1.0452290e+01   5.3667350e+01
   8.7550000e+00  -1.0642290e+01   5.2997330e+01
   8.7600000e+00  -1.0837970e+01   5.2328880e+01
   8.7650000e+00  -1.1040240e+01   5.1662070e+01
   8.7700000e+00  -1.1249980e+01   5.0996970e+01
   8.7750000e+00  -1.1468080e+01   5.0333650e+01
   8.7800000e+00  -1.1695400e+01   4.9672170e+01
   8.7850000e+00  -1.1932770e+01   4.9012600e+01
   8.7900000e+00  -1.2181020e+01   4.8355000e+01
   8.7950000e+00  -1.2440920e+01   4.7699450e+01
   8.8000000e+00  -1.2713240e+01   4.7045990e+01
   8.8050000e+00  -1.2998700e+01   4.6394710e+01
   8.8100000e+00  -1.3297970e+01   4.5745670e+01
   8.8150000e+00  -1.3611700e+01   4.5098920e+01
   8.8200000e+00  -1.3940480e+01   4.4454540e+01
   8.8250000e+00  -1.4284860e+01   4.3812600e+01
   8.8300000e+00  -1.4645340e+01   4.3173140e+01
   8.8350000e+00  -1.5022350e+01   4.2536250e+01
   8.8400000e+00  -1.5416300e+01   4.1901970e+01
   8.8450000e+00  -1.5827500e+01   4.1270380e+01
   8.8500000e+00  -1.6256240e+01   4.0641540e+01
   8.8550000e+00  -1.6702720e+01   4.0015510e+01
   8.8600000e+00  -1.7167080e+01   3.9392360e+01
   8.8650000e+00  -1.7649420e+01   3.8772140e+01
   8.8700000e+00  -1.8149750e+01   3.8154920e+01
   8.8750000e+00  -1.8668030e+01   3.7540760e+01
   8.8800000e+00  -1.9204160e+01   3.6929720e+01
   8.8850000e+00  -1.9757950e+01   3.6321860e+01
   8.8900000e+00  -2.0329190e+01   3.5717250e+01
   8.8950000e+00  -2.0917550e+01   3.5115940e+01
   8.9000000e+00  -2.1522690e+01   3.4517990e+01
   8.9050000e+00  -2.2144190e+01   3.3923470e+01
   8.9100000e+00  -2.2781560e+01   3.3332430e+01
   8.9150000e+00  -2.3434270e+01   3.2744930e+01
   8.9200000e+00  -2.4101740e+01   3.2161030e+01
   8.9250000e+00  -2.4783310e+01   3.1580800e+01
   8.9300000e+00  -2.5478310e+01   3.1004280e+01
   8.9350000e+00  -2.6186000e+01   3.0431530e+01
   8.9400000e+00  -2.6905600e+01   2.9862620e+01
   8.9450000e+00  -2.7636290e+01   2.9297600e+01
   8.9500000e+00  -2.8377240e+01   2.8736520e+01
   8.9550000e+00  -2.9127550e+01   2.8179450e+01
   8.9600000e+00  -2.9886320e+01   2.7626430e+01
   8.9650000e+00  -3.0652620e+01   2.7077520e+01
   8.9700000e+00  -3.1425500e+01   2.6532780e+01
   8.9750000e+00  -3.2203990e+01   2.5992270e+01
   8.9800000e+00  -3.2987100e+01   2.5456030e+01
   8.9850000e+00  -3.3773870e+01   2.4924120e+01
   8.9900000e+00  -3.4563290e+01   2.4396600e+01
   8.9950000e+00  -3.5354370e+01   2.3873500e+01
   9.0000000e+00  -3.6146150e+01   2.3354900e+01
   9.0050000e+00  -3.6937630e+01   2.2840840e+01
   9.0100000e+00  -3.7727860e+01   2.2331370e+01
   9.0150000e+00  -3.8515880e+01   2.1826540e+01
   9.0200000e+00  -3.9300760e+01   2.1326410e+01
   9.0250000e+00  -4.0081600e+01   2.0831010e+01
   9.0300000e+00  -4.0857510e+01   2.0340410e+01
   9.0350000e+00  -4.1627630e+01   1.9854650e+01
   9.0400000e+00  -4.2391130e+01   1.9373780e+01
   9.0450000e+00  -4.3147210e+01   1.8897850e+01
   9.0500000e+00  -4.3895110e+01   1.8426910e+01
   9.0550000e+00  -4.4634100e+01   1.7960990e+01
   9.0600000e+00  -4.5363490e+01   1.7500160e+01
   9.0650000e+00  -4.6082620e+01   1.7044450e+01
   9.0700000e+00  -4.6790890e+01   1.6593920e+01
   9.0750000e+00  -4.7487710e+01   1.6148600e+01
   9.0800000e+00  -4.8172560e+01   1.5708540e+01
   9.0850000e+00  -4.8844950e+01   1.5273780e+01
   9.0900000e+00  -4.9504420e+01   1.4844370e+01
   9.0950000e+00  -5.0150570e+01   1.4420360e+01
   9.1000000e+00  -5.0783030e+01   1.4001770e+01
   9.1050000e+00  -5.1401480e+01   1.3588660e+01
   9.1100000e+00  -5.2005640e+01   1.3181070e+01
   9.1150000e+00  -5.2595250e+01   1.2779040e+01
   9.1200000e+00  -5.3170120e+01   1.2382600e+01
   9.1250000e+00  -5.3730080e+01   1.1991800e+01
   9.1300000e+00  -5.4275000e+01   1.1606680e+01
   9.1350000e+00  -5.4804780e+01   1.1227270e+01
   9.1400000e+00  -5.5319370e+01   1.0853620e+01
   9.1450000e+00  -5.5818750e+01   1.0485750e+01
   9.1500000e+00  -5.6302910e+01   1.0123710e+01
   9.1550000e+00  -5.6771900e+01   9.7675380e+00
   9.1600000e+00  -5.7225790e+01   9.4172620e+00
   9.1650000e+00  -5.7664670e+01   9.0729190e+00
   9.1700000e+00  -5.8088650e+01   8.7345440e+00
   9.1750000e+00  -5.8497880e+01   8.4021710e+00
   9.1800000e+00  -5.8892540e+01   8.0758330e+00
   9.1850000e+00  -5.9272800e+01   7.7555630e+00
   9.1900000e+00  -5.9638870e+01   7.4413940e+00
   9.1950000e+00  -5.9990980e+01   7.1333550e+00
   9.2000000e+00  -6.0329370e+01   6.8314790e+00
   9.2050000e+00  -6.0654290e+01   6.5357940e+00
   9.2100000e+00  -6.0966000e+01   6.2463320e+00
   9.2150000e+00  -6.1264800e+01   5.9631210e+00
   9.2200000e+00  -6.1550970e+01   5.6861880e+00
   9.2250000e+00  -6.1824800e+01   5.4155630e+00
   9.2300000e+00  -6.2086600e+01   5.1512710e+00
   9.2350000e+00  -6.2336680e+01   4.8933400e+00
   9.2400000e+00  -6.2575360e+01   4.6417940e+00
   9.2450000e+00  -6.2802950e+01   4.3966600e+00
   9.2500000e+00  -6.3019780e+01   4.1579620e+00
   9.2550000e+00  -6.3226160e+01   3.9257230e+00
   9.2600000e+00  -6.3422420e+01   3.6999680e+00
   9.2650000e+00  -6.3608880e+01   3.4807170e+00
   9.2700000e+00  -6.3785860e+01   3.2679950e+00
   9.2750000e+00  -6.3953680e+01   3.0618200e+00
   9.2800000e+00  -6.4112630e+01   2.8622150e+00
   9.2850000e+00  -6.4263050e+01   2.6691990e+00
   9.2900000e+00  -6.4405210e+01   2.4827920e+00
   9.2950000e+00  -6.4539440e+01   2.3030120e+00
   9.3000000e+00  -6.4666000e+01   2.1298770e+00
   9.3050000e+00  -6.4785190e+01   1.9634050e+00
   9.3100000e+00  -6.4897280e+01   1.8036110e+00
   9.3150000e+00  -6.5002540e+01   1.6505130e+00
   9.3200000e+00  -6.5101230e+01   1.5041250e+00
   9.3250000e+00  -6.5193590e+01   1.3644620e+00
   9.3300000e+00  -6.5279870e+01   1.2315380e+00
   9.3350000e+00  -6.5360300e+01   1.1053660e+00
   9.3400000e+00  -6.5435090e+01   9.8595950e-01
   9.3450000e+00  -6.5504450e+01   8.7332960e-01
   9.3500000e+00  -6.5568590e+01   7.6748780e-01
   9.3550000e+00  -6.5627690e+01   6.6844460e-01
   9.3600000e+00  -6.5681930e+01   5.7621010e-01
   9.3650000e+00  -6.5731470e+01   4.9079340e-01
   9.3700000e+00  -6.5776470e+01   4.1220300e-01
   9.3750000e+00  -6.5817060e+01   3.4044690e-01
   9.3800000e+00  -6.5853380e+01   2.7553210e-01
   9.3850000e+00  -6.5885540e+01   2.1746520e-01
   9.3900000e+00  -6.5913650e+01   1.6625200e-01
   9.3950000e+00  -6.5937800e+01   1.2189770e-01
   9.4000000e+00  -6.5958080e+01   8.4406540e-02
   9.4050000e+00  -6.5974550e+01   5.3782410e-02
   9.4100000e+00  -6.5987260e+01   3.0028340e-02
   9.4150000e+00  -6.5996260e+01   1.3146700e-02
   9.4200000e+00  -6.6001590e+01   3.1391760e-03
   9.4250000e+00  -6.6003250e+01   6.7794320e-06
   9.4300000e+00  -6.6001270e+01   3.7498180e-03
   9.4350000e+00  -6.5995610e+01   1.4367920e-02
   9.4400000e+00  -6.5986280e+01   3.1860020e-02
   9.4450000e+00  -6.5973240e+01   5.6224370e-02
   9.4500000e+00  -6.5956430e+01   8.7458530e-02
   9.4550000e+00  -6.5935820e+01   1.2555940e-01
   9.4600000e+00  -6.5911320e+01   1.7052310e-01
   9.4650000e+00  -6.5882850e+01   2.2234520e-01
   9.4700000e+00  -6.5850320e+01   2.8102060e-01
   9.4750000e+00  -6.5813630e+01   3.4654320e-01
   9.4800000e+00  -6.5772650e+01   4.1890660e-01
   9.4850000e+00  -6.5727260e+01   4.9810360e-01
   9.4900000e+00  -6.5677310e+01   5.8412620e-01
   9.4950000e+00  -6.5622640e+01   6.7696590e-01
   9.5000000e+00  -6.5563100e+01   7.7661320e-01
   9.5050000e+00  -6.5498510e+01   8.8305840e-01
   9.5100000e+00  -6.5428670e+01   9.9629070e-01
   9.5150000e+00  -6.5353390e+01   1.1162990e+00
   9.5200000e+00  -6.5272450e+01   1.2430710e+00
   9.5250000e+00  -6.5185640e+01   1.3765940e+00
   9.5300000e+00  -6.5092720e+01   1.5168540e+00
   9.5350000e+00  -6.4993460e+01   1.6638390e+00
   9.5400000e+00  -6.4887610e+01   1.8175330e+00
   9.5450000e+00  -6.4774900e+01   1.9779200e+00
   9.5500000e+00  -6.4655060e+01   2.1449850e+00
   9.5550000e+00  -6.4527830e+01   2.3187110e+00
   9.5600000e+00  -6.4392910e+01   2.4990800e+00
   9.5650000e+00  -6.4250020e+01   2.6860750e+00
   9.5700000e+00  -6.4098870e+01   2.8796770e+00
   9.5750000e+00  -6.3939130e+01   3.0798660e+00
   9.5800000e+00  -6.3770520e+01   3.2866230e+00
   9.5850000e+00  -6.3592710e+01   3.4999270e+00
   9.5900000e+00  -6.3405390e+01   3.7197550e+00
   9.5950000e+00  -6.3208240e+01   3.9460880e+00
   9.6000000e+00  -6.3000950e+01   4.1789010e+00
   9.6050000e+00  -6.2783180e+01   4.4181720e+00
   9.6100000e+00  -6.2554610e+01   4.6638760e+00
   9.6150000e+00  -6.2314930e+01   4.9159900e+00
   9.6200000e+00  -6.2063820e+01   5.1744870e+00
   9.6250000e+00  -6.1800970e+01   5.4393420e+00
   9.6300000e+00  -6.1526050e+01   5.7105290e+00
   9.6350000e+00  -6.1238780e+01   5.9880200e+00
   9.6400000e+00  -6.0938850e+01   6.2717880e+00
   9.6450000e+00  -6.0625970e+01   6.5618040e+00
   9.6500000e+00  -6.0299860e+01   6.8580400e+00
   9.6550000e+00  -5.9960270e+01   7.1604650e+00
   9.6600000e+00  -5.9606930e+01   7.4690490e+00
   9.6650000e+00  -5.9239600e+01   7.7837620e+00
   9.6700000e+00  -5.8858070e+01   8.1045720e+00
   9.6750000e+00  -5.8462130e+01   8.4314470e+00
   9.6800000e+00  -5.8051590e+01   8.7643540e+00
   9.6850000e+00  -5.7626290e+01   9.1032610e+00
   9.6900000e+00  -5.7186090e+01   9.4481320e+00
   9.6950000e+00  -5.6730860e+01   9.7989340e+00
   9.7000000e+00  -5.6260530e+01   1.0155630e+01
   9.7050000e+00  -5.5775010e+01   1.0518190e+01
   9.7100000e+00  -5.5274290e+01   1.0886570e+01
   9.7150000e+00  -5.4758340e+01   1.1260740e+01
