% MSC Adams results for pick-and-place robot inverse dynamics experiment.
% See README.md
% timestamp       torque1         torque 2
1.360000e+00	-1.497303e+02	1.497303e+02
1.365000e+00	-1.492427e+02	1.492427e+02
1.370000e+00	-1.493545e+02	1.493545e+02
1.375000e+00	-1.498024e+02	1.498024e+02
1.380000e+00	-1.492194e+02	1.492194e+02
1.385000e+00	-1.496636e+02	1.496636e+02
1.390000e+00	-1.497812e+02	1.497812e+02
1.395000e+00	-1.492536e+02	1.492536e+02
1.400000e+00	-1.497884e+02	1.497884e+02
1.405000e+00	-1.494737e+02	1.494737e+02
1.410000e+00	-1.496484e+02	1.496484e+02
1.415000e+00	-1.496308e+02	1.496308e+02
1.420000e+00	-1.498880e+02	1.498880e+02
1.425000e+00	-1.492332e+02	1.492332e+02
1.430000e+00	-1.501019e+02	1.501019e+02
1.435000e+00	-1.494736e+02	1.494736e+02
1.440000e+00	-1.496135e+02	1.496135e+02
1.445000e+00	-1.500187e+02	1.500187e+02
1.450000e+00	-1.495131e+02	1.495131e+02
1.455000e+00	-1.496088e+02	1.496088e+02
1.460000e+00	-1.500533e+02	1.500533e+02
1.465000e+00	-1.494209e+02	1.494209e+02
1.470000e+00	-1.499685e+02	1.499685e+02
1.475000e+00	-1.496431e+02	1.496431e+02
1.480000e+00	-1.497739e+02	1.497739e+02
1.485000e+00	-1.498739e+02	1.498739e+02
1.490000e+00	-1.496360e+02	1.496360e+02
1.495000e+00	-1.498495e+02	1.498495e+02
1.500000e+00	-1.495168e+02	1.495168e+02
1.505000e+00	-1.499861e+02	1.499861e+02
1.510000e+00	-1.496434e+02	1.496434e+02
1.515000e+00	-1.498872e+02	1.498872e+02
1.520000e+00	-1.495200e+02	1.495200e+02
1.525000e+00	-1.500779e+02	1.500779e+02
1.530000e+00	-1.493980e+02	1.493980e+02
1.535000e+00	-1.499546e+02	1.499546e+02
1.540000e+00	-1.495841e+02	1.495841e+02
1.545000e+00	-1.498237e+02	1.498237e+02
1.550000e+00	-1.494743e+02	1.494743e+02
1.555000e+00	-1.499371e+02	1.499371e+02
1.560000e+00	-1.495944e+02	1.495944e+02
1.565000e+00	-1.497987e+02	1.497987e+02
1.570000e+00	-1.495456e+02	1.495456e+02
1.575000e+00	-1.496406e+02	1.496406e+02
1.580000e+00	-1.497265e+02	1.497265e+02
1.585000e+00	-1.494969e+02	1.494969e+02
1.590000e+00	-1.496035e+02	1.496035e+02
1.595000e+00	-1.496072e+02	1.496072e+02
1.600000e+00	-1.496822e+02	1.496822e+02
1.605000e+00	-1.495709e+02	1.495709e+02
1.610000e+00	-1.491985e+02	1.491985e+02
1.615000e+00	-1.500529e+02	1.500529e+02
1.620000e+00	-1.490507e+02	1.490507e+02
1.625000e+00	-1.495877e+02	1.495877e+02
1.630000e+00	-1.495459e+02	1.495459e+02
1.635000e+00	-1.493450e+02	1.493450e+02
1.640000e+00	-1.494239e+02	1.494239e+02
1.645000e+00	-1.494708e+02	1.494708e+02
1.650000e+00	-1.493618e+02	1.493618e+02
1.655000e+00	-1.489728e+02	1.489728e+02
1.660000e+00	-1.498560e+02	1.498560e+02
1.665000e+00	-1.487231e+02	1.487231e+02
1.670000e+00	-1.497183e+02	1.497183e+02
1.675000e+00	-1.488741e+02	1.488741e+02
1.680000e+00	-1.495272e+02	1.495272e+02
1.685000e+00	-1.488238e+02	1.488238e+02
1.690000e+00	-1.492489e+02	1.492489e+02
1.695000e+00	-1.493097e+02	1.493097e+02
1.700000e+00	-1.487634e+02	1.487634e+02
1.705000e+00	-1.491421e+02	1.491421e+02
1.710000e+00	-1.492216e+02	1.492216e+02
1.715000e+00	-1.486372e+02	1.486372e+02
1.720000e+00	-1.491394e+02	1.491394e+02
1.725000e+00	-1.487533e+02	1.487533e+02
1.730000e+00	-1.489658e+02	1.489658e+02
1.735000e+00	-1.486016e+02	1.486016e+02
1.740000e+00	-1.490100e+02	1.490100e+02
1.745000e+00	-1.487662e+02	1.487662e+02
1.750000e+00	-1.484913e+02	1.484913e+02
1.755000e+00	-1.489898e+02	1.489898e+02
1.760000e+00	-1.482873e+02	1.482873e+02
1.765000e+00	-1.488158e+02	1.488158e+02
1.770000e+00	-1.484154e+02	1.484154e+02
1.775000e+00	-1.486321e+02	1.486321e+02
1.780000e+00	-1.482386e+02	1.482386e+02
1.785000e+00	-1.487342e+02	1.487342e+02
1.790000e+00	-1.481449e+02	1.481449e+02
1.795000e+00	-1.482077e+02	1.482077e+02
1.800000e+00	-1.486079e+02	1.486079e+02
1.805000e+00	-1.479357e+02	1.479357e+02
1.810000e+00	-1.484182e+02	1.484182e+02
1.815000e+00	-1.481465e+02	1.481465e+02
1.820000e+00	-1.478714e+02	1.478714e+02
1.825000e+00	-1.483616e+02	1.483616e+02
1.830000e+00	-1.476542e+02	1.476542e+02
1.835000e+00	-1.481759e+02	1.481759e+02
1.840000e+00	-1.477701e+02	1.477701e+02
1.845000e+00	-1.479807e+02	1.479807e+02
1.850000e+00	-1.475818e+02	1.475818e+02
1.855000e+00	-1.480715e+02	1.480715e+02
1.860000e+00	-1.474758e+02	1.474758e+02
1.865000e+00	-1.475390e+02	1.475390e+02
1.870000e+00	-1.479109e+02	1.479109e+02
1.875000e+00	-1.473173e+02	1.473173e+02
1.880000e+00	-1.474844e+02	1.474844e+02
1.885000e+00	-1.474326e+02	1.474326e+02
1.890000e+00	-1.474938e+02	1.474938e+02
